"Schluesselzahl","Straftat","Kreisschluessel","Kreisart","Kreis","Einwohner","Erfasste_Faelle","Straftaten_HZ","Versuche_Anzahl","Versuche_Anteil_Prozent","Mit_Schusswaffe_gedroht","Mit_Schusswaffe_geschossen","Aufklaerung_Faelle","Aufklaerungsquote","Tatverdaechtige_Insgesamt","Tatverdaechtige_Maennlich","Tatverdaechtige_Weiblich","Nichtdeutsche_Tatverdaechtige_Anzahl","Nichtdeutsche_Tatverdaechtige_Prozent"
"510000","Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB","03405","KfS","Wilhelmshaven",,1439,1900.22184660892,119,8.3,0,0,1314,91.3,744,490,254,77,10.3
"510000","Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB","03451","LK","Ammerland",,784,659.571783115299,65,8.3,0,0,679,86.6,516,375,141,60,11.6
"510000","Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB","03452","LK","Aurich",,1046,559.184851757209,66,6.3,0,0,940,89.9,772,507,265,65,8.4
"510000","Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB","03453","LK","Cloppenburg",,1360,849.066027369893,174,12.8,0,0,1166,85.7,729,525,204,89,12.2
"510000","Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB","03454","LK","Emsland",,2082,663.714698315848,193,9.3,0,0,1709,82.1,1352,932,420,219,16.2
"510000","Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB","03455","LK","Friesland",,813,837.341517926112,86,10.6,0,0,719,88.4,526,358,168,61,11.6
"510000","Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB","03456","LK","Grafschaft Bentheim",,1177,880.473974775206,122,10.4,0,0,960,81.6,685,491,194,200,29.2
"510000","Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB","03457","LK","Leer",,1227,744.57497936793,89,7.3,0,0,1044,85.1,793,524,269,106,13.4
"510000","Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB","03458","LK","Oldenburg",,1133,900.793461495651,56,4.9,0,0,945,83.4,798,574,224,180,22.6
"510000","Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB","03459","LK","Osnabrück",,2758,787.320654749331,328,11.9,0,0,2256,81.8,1699,1156,543,326,19.2
"510000","Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB","03460","LK","Vechta",,1104,822.726324261484,89,8.1,0,0,835,75.6,673,495,178,154,22.9
"510000","Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB","03461","LK","Wesermarsch",,708,797.019058661954,48,6.8,0,0,657,92.8,528,370,158,69,13.1
"510000","Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB","03462","LK","Wittmund",,365,647.163120567376,20,5.5,0,0,333,91.2,328,209,119,23,7
"510000","Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB","04011","KfS","Bremen",,12016,2190.51421300271,1376,11.5,0,0,8142,67.8,5441,3961,1480,1550,28.5
"510000","Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB","04012","KfS","Bremerhaven",,1445,1327.58810775054,167,11.6,0,0,880,60.9,631,425,206,118,18.7
"510000","Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB","05111","KfS","Düsseldorf",,14467,2416.45871124429,1567,10.8,0,0,10192,70.4,6854,4845,2009,2561,37.4
"510000","Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB","05112","KfS","Duisburg",,10114,2077.41524683941,497,4.9,0,0,8841,87.4,6574,4563,2011,2577,39.2
