"Schluesselzahl","Straftat","Kreisschluessel","Kreisart","Kreis","Einwohner","Erfasste_Faelle","Straftaten_HZ","Versuche_Anzahl","Versuche_Anteil_Prozent","Mit_Schusswaffe_gedroht","Mit_Schusswaffe_geschossen","Aufklaerung_Faelle","Aufklaerungsquote","Tatverdaechtige_Insgesamt","Tatverdaechtige_Maennlich","Tatverdaechtige_Weiblich","Nichtdeutsche_Tatverdaechtige_Anzahl","Nichtdeutsche_Tatverdaechtige_Prozent"
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08212","SK","Karlsruhe",,57,19.2546101279249,9,15.8,0,0,20,35.1,22,21,1,11,50
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08215","LK","Karlsruhe",,76,17.794177557796,13,17.1,0,0,36,47.4,41,39,2,31,75.6
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08216","LK","Rastatt",,34,15.2828221079507,3,8.8,0,0,21,61.8,24,23,1,6,25
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08221","SK","Heidelberg",,30,19.9554328665979,5,16.7,0,0,15,50,15,14,1,8,53.3
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08222","SK","Mannheim",,98,33.2623961822915,17,17.3,0,0,40,40.8,43,39,4,18,41.9
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08225","LK","Neckar-Odenwald-Kreis",,25,17.6246237142837,4,16,0,0,15,60,15,13,2,3,20
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08226","LK","Rhein-Neckar-Kreis",,79,14.9823530638912,14,17.7,0,0,48,60.8,55,49,6,15,27.3
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08231","SK","Pforzheim",,32,27.4855056903586,1,3.1,0,0,22,68.8,13,13,0,5,38.5
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08235","LK","Calw",,11,7.2988341771228,1,9.1,0,0,9,81.8,10,8,2,4,40
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08236","LK","Enzkreis",,22,11.4528455115257,4,18.2,0,0,6,27.3,8,7,1,1,12.5
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08237","LK","Freudenstadt",,13,11.2989439833123,1,7.7,0,0,8,61.5,8,7,1,2,25
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08311","SK","Freiburg im Breisgau",,60,27.5175080144742,19,31.7,0,0,24,40,26,23,3,17,65.4
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08315","LK","Breisgau-Hochschwarzwald",,56,22.6069895967478,5,8.9,0,0,23,41.1,29,26,3,8,27.6
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08316","LK","Emmendingen",,21,13.3418890844287,1,4.8,0,0,11,52.4,13,12,1,1,7.7
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08317","LK","Ortenaukreis",,112,27.2042749574933,21,18.8,0,0,44,39.3,64,59,5,32,50
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08325","LK","Rottweil",,23,16.9675329944745,2,8.7,0,0,16,69.6,20,18,2,9,45
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08326","LK","Schwarzwald-Baar-Kreis",,24,11.73106532737,2,8.3,0,0,12,50,22,20,2,12,54.5
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08327","LK","Tuttlingen",,30,22.6456112805338,5,16.7,0,0,18,60,24,24,0,14,58.3
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08335","LK","Konstanz",,45,16.6316785429171,14,31.1,0,0,19,42.2,27,25,2,10,37
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08336","LK","Lörrach",,42,19.0384667688096,7,16.7,0,0,17,40.5,21,20,1,4,19
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08337","LK","Waldshut",,26,15.8828093024392,0,0,0,0,14,53.8,14,12,2,1,7.1
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08415","LK","Reutlingen",,24,8.73709003935331,3,12.5,0,0,13,54.2,17,15,2,4,23.5
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08416","LK","Tübingen",,20,9.30691410648971,2,10,0,0,10,50,12,11,1,5,41.7
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08417","LK","Zollernalbkreis",,23,12.4554581983992,3,13,0,0,16,69.6,18,16,2,4,22.2
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08421","SK","Ulm",,10,8.47622841740339,1,10,0,0,7,70,9,7,2,4,44.4
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08425","LK","Alb-Donau-Kreis",,15,8.01611774073738,2,13.3,0,0,4,26.7,5,3,2,1,20
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08426","LK","Biberach",,23,12.2505286369423,2,8.7,0,0,17,73.9,22,20,2,4,18.2
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08435","LK","Bodenseekreis",,21,10.2019500298771,6,28.6,0,0,13,61.9,16,14,2,3,18.8
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08436","LK","Ravensburg",,46,16.8853812976048,9,19.6,0,0,23,50,24,21,3,6,25
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","08437","LK","Sigmaringen",,15,11.7857816330379,3,20,0,0,12,80,11,11,0,2,18.2
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09161","KfS","Ingolstadt",,45,35.1875889464054,6,13.3,0,0,19,42.2,22,19,3,9,40.9
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09162","KfS","München",,217,15.630537315927,35,16.1,0,0,101,46.5,109,94,15,60,55
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09163","KfS","Rosenheim",,14,23.3586385250688,2,14.3,0,0,10,71.4,11,10,1,4,36.4
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09171","LK","Altötting",,8,7.51067924705441,1,12.5,0,0,8,100,8,7,1,2,25
