"Schluesselzahl","Straftat","Kreisschluessel","Kreisart","Kreis","Einwohner","Erfasste_Faelle","Straftaten_HZ","Versuche_Anzahl","Versuche_Anteil_Prozent","Mit_Schusswaffe_gedroht","Mit_Schusswaffe_geschossen","Aufklaerung_Faelle","Aufklaerungsquote","Tatverdaechtige_Insgesamt","Tatverdaechtige_Maennlich","Tatverdaechtige_Weiblich","Nichtdeutsche_Tatverdaechtige_Anzahl","Nichtdeutsche_Tatverdaechtige_Prozent"
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09361","KfS","Amberg",,25,59.4502045087035,0,0,0,0,24,96,23,20,3,23,100
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09362","KfS","Regensburg",,947,621.921586655283,0,0,0,0,944,99.7,948,649,299,944,99.6
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09363","KfS","Weiden i.d.OPf.",,45,105.795227459739,0,0,0,0,45,100,44,41,3,44,100
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09371","LK","Amberg-Sulzbach",,44,42.7192761024486,0,0,0,0,43,97.7,44,35,9,44,100
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09372","LK","Cham",,270,210.782706449951,26,9.6,0,0,266,98.5,272,224,48,268,98.5
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09373","LK","Neumarkt i.d.OPf.",,87,64.3372157515252,0,0,0,0,87,100,87,83,4,87,100
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09374","LK","Neustadt a.d.Waldnaab",,979,1034.39167415077,46,4.7,0,0,961,98.2,977,831,146,975,99.8
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09375","LK","Regensburg",,121,62.2828464805044,0,0,0,0,119,98.3,127,117,10,122,96.1
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09376","LK","Schwandorf",,98,66.0034887558342,1,1,0,0,95,96.9,104,90,14,102,98.1
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09377","LK","Tirschenreuth",,136,189.68980138362,12,8.8,0,0,136,100,143,117,26,142,99.3
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09461","KfS","Bamberg",,1723,2247.17635704411,0,0,0,0,1723,100,1694,1164,530,1693,99.9
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09462","KfS","Bayreuth",,104,140.449438202247,0,0,0,0,103,99,108,85,23,106,98.1
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09463","KfS","Coburg",,23,56.314578130356,0,0,0,0,23,100,23,19,4,23,100
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09464","KfS","Hof",,86,190.379208819428,0,0,0,0,83,96.5,80,74,6,79,98.8
