Schluesselzahl,Straftat,Kreisschluessel,Kreisart,Kreis,Einwohner,Erfasste_Faelle,Straftaten_HZ,Versuche_Anzahl,Versuche_Anteil_Prozent,Mit_Schusswaffe_gedroht,Mit_Schusswaffe_geschossen,Aufklaerung_Faelle,Aufklaerungsquote,Tatverdaechtige_Insgesamt,Tatverdaechtige_Maennlich,Tatverdaechtige_Weiblich,Nichtdeutsche_Tatverdaechtige_Anzahl,Nichtdeutsche_Tatverdaechtige_Prozent
*50*00,DiebstahlKfz,01001,SK,Flensburg,86630,490,566,NA,NA,NA,NA,70,14.3,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,01002,SK,Kiel,235366,1775,754,NA,NA,NA,NA,124,7,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,01003,SK,Lübeck,211213,2309,1093,NA,NA,NA,NA,115,5,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,01004,SK,Neumünster,77936,676,867,NA,NA,NA,NA,55,8.1,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,01051,LK,Dithmarschen,136829,456,333,NA,NA,NA,NA,48,10.5,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,01053,LK,Herzogtum Lauenburg,186911,1064,569,NA,NA,NA,NA,38,3.6,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,01054,LK,Nordfriesland,166783,700,420,NA,NA,NA,NA,120,17.1,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,01055,LK,Ostholstein,205952,1133,550,NA,NA,NA,NA,25,2.2,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,01056,LK,Pinneberg,300402,1619,539,NA,NA,NA,NA,47,2.9,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,01057,LK,Plön,135562,502,370,NA,NA,NA,NA,43,8.6,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,01058,LK,Rendsburg-Eckernförde,272591,1371,503,NA,NA,NA,NA,185,13.5,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,01059,LK,Schleswig-Flensburg,199264,610,306,NA,NA,NA,NA,53,8.7,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,01060,LK,Segeberg,257749,1709,663,NA,NA,NA,NA,85,5,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,01061,LK,Steinburg,135834,537,395,NA,NA,NA,NA,100,18.7,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,01062,LK,Stormarn,225232,1755,779,NA,NA,NA,NA,105,6,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,02000,SK,Hamburg,1754182,21524,1227,NA,NA,NA,NA,1012,4.7,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03101,SK,Braunschweig,245467,1593,649,NA,NA,NA,NA,261,16.4,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03102,SK,Salzgitter,106665,188,176,NA,NA,NA,NA,12,6.4,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03103,SK,Wolfsburg,120493,654,543,NA,NA,NA,NA,56,8.6,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03151,LK,Gifhorn,174974,390,223,NA,NA,NA,NA,65,16.7,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03152,LK,Göttingen,261398,983,376,NA,NA,NA,NA,87,8.8,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03153,LK,Goslar,149656,287,192,NA,NA,NA,NA,60,20.9,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03154,LK,Helmstedt,96972,320,330,NA,NA,NA,NA,34,10.6,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03155,LK,Northeim,145488,255,175,NA,NA,NA,NA,31,12.2,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03156,LK,Osterodeam Harz,81073,95,117,NA,NA,NA,NA,12,12.6,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03157,LK,Peine,134178,288,215,NA,NA,NA,NA,32,11.1,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03158,LK,Wolfenbüttel,125412,171,136,NA,NA,NA,NA,4,2.3,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03241,LK,Region Hannover,1128772,6603,585,NA,NA,NA,NA,786,11.9,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03251,LK,Diepholz,215406,767,356,NA,NA,NA,NA,128,16.7,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03252,LK,Hameln-Pyrmont,158658,232,146,NA,NA,NA,NA,56,24.1,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03254,LK,Hildesheim,289984,597,206,NA,NA,NA,NA,64,10.7,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03255,LK,Holzminden,76888,42,55,NA,NA,NA,NA,8,19,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03256,LK,Nienburg (Weser),125436,457,364,NA,NA,NA,NA,92,20.1,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03257,LK,Schaumburg,165109,408,247,NA,NA,NA,NA,73,17.9,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03351,LK,Celle,181936,582,320,NA,NA,NA,NA,165,28.4,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03352,LK,Cuxhaven,204235,402,197,NA,NA,NA,NA,83,20.6,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03353,LK,Harburg,242748,952,392,NA,NA,NA,NA,98,10.3,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03354,LK,Lüchow-Dannenberg,50878,92,181,NA,NA,NA,NA,32,34.8,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03355,LK,Lüneburg,175906,916,521,NA,NA,NA,NA,108,11.8,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03356,LK,Osterholz,112498,454,404,NA,NA,NA,NA,66,14.5,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03357,LK,Rotenburg (Wümme),164958,652,395,NA,NA,NA,NA,218,33.5,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03358,LK,Soltau-Fallingbostel,142234,680,478,NA,NA,NA,NA,62,9.1,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03359,LK,Stade,197122,804,408,NA,NA,NA,NA,223,27.7,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03360,LK,Uelzen,96458,217,225,NA,NA,NA,NA,47,21.7,NA,NA,NA,NA,NA
