"Schluesselzahl","Straftat","Kreisschluessel","Kreisart","Kreis","Einwohner","Erfasste_Faelle","Straftaten_HZ","Versuche_Anzahl","Versuche_Anteil_Prozent","Mit_Schusswaffe_gedroht","Mit_Schusswaffe_geschossen","Aufklaerung_Faelle","Aufklaerungsquote","Tatverdaechtige_Insgesamt","Tatverdaechtige_Maennlich","Tatverdaechtige_Weiblich","Nichtdeutsche_Tatverdaechtige_Anzahl","Nichtdeutsche_Tatverdaechtige_Prozent"
"515001","Beförderungserschleichung","05562","K","Recklinghausen",,780,126.454223571067,1,0.1,0,0,775,99.4,656,500,156,238,36.3
"515001","Beförderungserschleichung","05566","K","Steinfurt",,970,217.213619517875,1,0.1,0,0,957,98.7,637,506,131,244,38.3
"515001","Beförderungserschleichung","05570","K","Warendorf",,329,118.57650527287,0,0,0,0,328,99.7,288,250,38,156,54.2
"515001","Beförderungserschleichung","05711","KfS","Bielefeld",,1565,470.603093651519,9,0.6,0,0,1562,99.8,1366,1116,250,675,49.4
"515001","Beförderungserschleichung","05754","K","Gütersloh",,268,73.8192365217918,0,0,0,0,264,98.5,227,185,42,114,50.2
"515001","Beförderungserschleichung","05758","K","Herford",,428,170.152540957863,0,0,0,0,426,99.5,347,294,53,142,40.9
"515001","Beförderungserschleichung","05762","K","Höxter",,127,89.71143997457,1,0.8,0,0,125,98.4,109,91,18,42,38.5
"515001","Beförderungserschleichung","05766","K","Lippe",,75,21.4857234529563,0,0,0,0,72,96,61,51,10,26,42.6
"515001","Beförderungserschleichung","05770","K","Minden-Lübbecke",,330,106.038745915098,0,0,0,0,326,98.8,275,222,53,111,40.4
"515001","Beförderungserschleichung","05774","K","Paderborn",,1145,374.964795881609,0,0,0,0,1141,99.7,938,602,336,363,38.7
"515001","Beförderungserschleichung","05911","KfS","Bochum",,2111,577.519157166736,2,0.1,0,0,2106,99.8,1458,1123,335,473,32.4
"515001","Beförderungserschleichung","05913","KfS","Dortmund",,5137,875.724514149335,2,0,0,0,5126,99.8,2988,2321,667,1192,39.9
"515001","Beförderungserschleichung","05914","KfS","Hagen",,434,231.183082085975,0,0,0,0,432,99.5,387,309,78,195,50.4
"515001","Beförderungserschleichung","05915","KfS","Hamm",,667,372.240979992745,1,0.1,0,0,665,99.7,585,485,100,360,61.5
"515001","Beförderungserschleichung","05916","KfS","Herne",,453,289.475365838073,1,0.2,0,0,449,99.1,379,298,81,128,33.8
"515001","Beförderungserschleichung","05954","K","Ennepe-Ruhr-Kreis",,554,170.634798410694,1,0.2,0,0,549,99.1,416,320,96,155,37.3
"515001","Beförderungserschleichung","05958","K","Hochsauerlandkreis",,518,198.019044997725,0,0,0,0,507,97.9,269,215,54,88,32.7
"515001","Beförderungserschleichung","05962","K","Märkischer Kreis",,272,65.7985451748137,1,0.4,0,0,272,100,177,142,35,49,27.7
"515001","Beförderungserschleichung","05966","K","Olpe",,53,39.3151741736395,1,1.9,0,0,51,96.2,43,34,9,18,41.9
"515001","Beförderungserschleichung","05970","K","Siegen-Wittgenstein",,129,46.4067171024941,7,5.4,0,0,128,99.2,121,96,25,60,49.6
