"Schluesselzahl","Straftat","Kreisschluessel","Kreisart","Kreis","Einwohner","Erfasste_Faelle","Straftaten_HZ","Versuche_Anzahl","Versuche_Anteil_Prozent","Mit_Schusswaffe_gedroht","Mit_Schusswaffe_geschossen","Aufklaerung_Faelle","Aufklaerungsquote","Tatverdaechtige_Insgesamt","Tatverdaechtige_Maennlich","Tatverdaechtige_Weiblich","Nichtdeutsche_Tatverdaechtige_Anzahl","Nichtdeutsche_Tatverdaechtige_Prozent"
"****00","Diebstahl insgesamt und zwar:","01059","K","Schleswig-Flensburg",,3351,1713.25149673046,478,14.3,0,0,1008,30.1,883,672,211,221,25
"****00","Diebstahl insgesamt und zwar:","01060","K","Segeberg",,7174,2707.45588213094,926,12.9,0,0,1498,20.9,1417,1043,374,470,33.2
"****00","Diebstahl insgesamt und zwar:","01061","K","Steinburg",,3224,2475.84819303015,408,12.7,0,0,743,23,636,464,172,176,27.7
"****00","Diebstahl insgesamt und zwar:","01062","K","Stormarn",,7245,3060.77184681354,1174,16.2,0,0,1238,17.1,1202,879,323,448,37.3
"****00","Diebstahl insgesamt und zwar:","02000","KfS","Hamburg",,123692,7016.82729262856,13068,10.6,0,0,24533,19.8,17643,12870,4773,9622,54.5
"****00","Diebstahl insgesamt und zwar:","03101","KfS","Braunschweig",,10345,4162.94436262082,873,8.4,0,0,3375,32.6,2889,2335,554,1667,57.7
"****00","Diebstahl insgesamt und zwar:","03102","KfS","Salzgitter",,2223,2246.22597659802,306,13.8,0,0,736,33.1,744,516,228,220,29.6
"****00","Diebstahl insgesamt und zwar:","03103","KfS","Wolfsburg",,3984,3238.31354093004,543,13.6,0,0,1239,31.1,956,679,277,394,41.2
"****00","Diebstahl insgesamt und zwar:","03151","LK","Gifhorn",,2801,1623.38226856225,358,12.8,0,0,985,35.2,741,532,209,273,36.8
"****00","Diebstahl insgesamt und zwar:","03152","LK","Göttingen",,7551,3017.74438494125,899,11.9,0,0,2424,32.1,1774,1234,540,624,35.2
"****00","Diebstahl insgesamt und zwar:","03153","LK","Goslar",,3246,2364.92393775135,447,13.8,0,0,1146,35.3,981,702,279,257,26.2
"****00","Diebstahl insgesamt und zwar:","03154","LK","Helmstedt",,1975,2172.52607031284,357,18.1,0,0,718,36.4,524,391,133,182,34.7
"****00","Diebstahl insgesamt und zwar:","03155","LK","Northeim",,2360,1762.44352339345,326,13.8,0,0,806,34.2,778,542,236,217,27.9
"****00","Diebstahl insgesamt und zwar:","03156","LK","Osterode am Harz",,1121,1519.11427913217,183,16.3,0,0,415,37,313,219,94,56,17.9
"****00","Diebstahl insgesamt und zwar:","03157","LK","Peine",,2523,1931.83819419453,297,11.8,0,0,690,27.3,665,516,149,280,42.1
"****00","Diebstahl insgesamt und zwar:","03158","LK","Wolfenbüttel",,1743,1452.07647769401,214,12.3,0,0,482,27.7,501,372,129,158,31.5
"****00","Diebstahl insgesamt und zwar:","03241","LK","Region Hannover",,47195,4183.8166655881,5787,12.3,0,0,14693,31.1,9828,7172,2656,4321,44
"****00","Diebstahl insgesamt und zwar:","03251","LK","Diepholz",,4859,2301.82905165022,607,12.5,0,0,1517,31.2,1222,981,241,444,36.3
"****00","Diebstahl insgesamt und zwar:","03252","LK","Hameln-Pyrmont",,2988,2021.47307746951,358,12,0,0,1231,41.2,1100,774,326,372,33.8
"****00","Diebstahl insgesamt und zwar:","03254","LK","Hildesheim",,6575,2394.793009754,1046,15.9,0,0,2256,34.3,1796,1316,480,553,30.8
"****00","Diebstahl insgesamt und zwar:","03255","LK","Holzminden",,1153,1613.98695372211,195,16.9,0,0,465,40.3,435,328,107,100,23
"****00","Diebstahl insgesamt und zwar:","03256","LK","Nienburg (Weser)",,2426,2027.90246675193,308,12.7,0,0,706,29.1,591,415,176,151,25.5
"****00","Diebstahl insgesamt und zwar:","03257","LK","Schaumburg",,3198,2052.01255077095,443,13.9,0,0,972,30.4,869,649,220,327,37.6
"****00","Diebstahl insgesamt und zwar:","03351","LK","Celle",,4474,2539.77985546984,475,10.6,0,0,1560,34.9,1208,831,377,372,30.8
"****00","Diebstahl insgesamt und zwar:","03352","LK","Cuxhaven",,4226,2147.49958076499,575,13.6,0,0,1299,30.7,1056,769,287,304,28.8
"****00","Diebstahl insgesamt und zwar:","03353","LK","Harburg",,6376,2600.33686923682,1060,16.6,0,0,2022,31.7,1488,1207,281,738,49.6
"****00","Diebstahl insgesamt und zwar:","03354","LK","Lüchow-Dannenberg",,859,1762.84682318174,107,12.5,0,0,279,32.5,279,204,75,65,23.3
"****00","Diebstahl insgesamt und zwar:","03355","LK","Lüneburg",,5643,3168.05335668811,732,13,0,0,1855,32.9,1318,987,331,354,26.9
"****00","Diebstahl insgesamt und zwar:","03356","LK","Osterholz",,2491,2234.40134907251,368,14.8,0,0,712,28.6,619,484,135,216,34.9
"****00","Diebstahl insgesamt und zwar:","03357","LK","Rotenburg (Wümme)",,4073,2516.65204335092,540,13.3,0,0,1437,35.3,1052,828,224,324,30.8
"****00","Diebstahl insgesamt und zwar:","03358","LK","Landkreis Heidekreis",,4005,2940.52863436123,557,13.9,0,0,1289,32.2,1066,821,245,426,40
"****00","Diebstahl insgesamt und zwar:","03359","LK","Stade",,4951,2507.49564442284,615,12.4,0,0,1807,36.5,1265,889,376,436,34.5
"****00","Diebstahl insgesamt und zwar:","03360","LK","Uelzen",,2064,2230.55558557488,280,13.6,0,0,734,35.6,572,427,145,170,29.7
"****00","Diebstahl insgesamt und zwar:","03361","LK","Verden",,3169,2378.86123934992,445,14,0,0,1254,39.6,950,699,251,309,32.5
"****00","Diebstahl insgesamt und zwar:","03401","KfS","Delmenhorst",,2883,3854.07197476071,336,11.7,0,0,991,34.4,716,520,196,312,43.6
"****00","Diebstahl insgesamt und zwar:","03402","KfS","Emden",,2106,4210.65259117082,201,9.5,0,0,716,34,394,280,114,88,22.3
"****00","Diebstahl insgesamt und zwar:","03403","KfS","Oldenburg (Oldenburg)",,6735,4185.64761011019,534,7.9,0,0,1976,29.3,1456,1063,393,431,29.6
"****00","Diebstahl insgesamt und zwar:","03404","KfS","Osnabrück",,7747,4937.63424412194,660,8.5,0,0,2710,35,2010,1481,529,827,41.1
"****00","Diebstahl insgesamt und zwar:","03405","KfS","Wilhelmshaven",,3790,5017.6079646252,627,16.5,0,0,1316,34.7,883,621,262,152,17.2
"****00","Diebstahl insgesamt und zwar:","03451","LK","Ammerland",,1972,1644.4707589416,217,11,0,0,524,26.6,481,358,123,113,23.5
"****00","Diebstahl insgesamt und zwar:","03452","LK","Aurich",,4001,2128.21412993755,419,10.5,0,0,1410,35.2,1076,785,291,224,20.8
"****00","Diebstahl insgesamt und zwar:","03453","LK","Cloppenburg",,2940,1810.90237141977,257,8.7,0,0,938,31.9,819,608,211,281,34.3
"****00","Diebstahl insgesamt und zwar:","03454","LK","Emsland",,7457,2361.62618722625,813,10.9,0,0,2599,34.9,1897,1442,455,642,33.8
"****00","Diebstahl insgesamt und zwar:","03455","LK","Friesland",,1939,2000.26821543889,254,13.1,0,0,638,32.9,507,364,143,99,19.5
"****00","Diebstahl insgesamt und zwar:","03456","LK","Grafschaft Bentheim",,2962,2205.03390928243,304,10.3,0,0,957,32.3,781,591,190,319,40.8
"****00","Diebstahl insgesamt und zwar:","03457","LK","Leer",,3536,2132.574226972,307,8.7,0,0,1303,36.8,845,609,236,190,22.5
"****00","Diebstahl insgesamt und zwar:","03458","LK","Oldenburg",,2442,1925.89788482468,313,12.8,0,0,661,27.1,571,469,102,194,34
"****00","Diebstahl insgesamt und zwar:","03459","LK","Osnabrück",,6674,1899.71421739972,885,13.3,0,0,2051,30.7,1877,1438,439,686,36.5
"****00","Diebstahl insgesamt und zwar:","03460","LK","Vechta",,3237,2376.93121071492,369,11.4,0,0,885,27.3,754,575,179,322,42.7
"****00","Diebstahl insgesamt und zwar:","03461","LK","Wesermarsch",,1762,1985.01661690982,220,12.5,0,0,627,35.6,488,374,114,131,26.8
"****00","Diebstahl insgesamt und zwar:","03462","LK","Wittmund",,925,1636.03884044642,78,8.4,0,0,326,35.2,270,195,75,43,15.9
"****00","Diebstahl insgesamt und zwar:","04011","KfS","Bremen",,36353,6588.46940828284,4828,13.3,0,0,7925,21.8,5181,3694,1487,2386,46.1
"****00","Diebstahl insgesamt und zwar:","04012","KfS","Bremerhaven",,6710,6093.29737288982,964,14.4,0,0,2030,30.3,1422,1069,353,488,34.3
"****00","Diebstahl insgesamt und zwar:","05111","KfS","Düsseldorf",,44336,7333.99831603882,4444,10,0,0,7549,17,6303,4503,1800,3622,57.5
"****00","Diebstahl insgesamt und zwar:","05112","KfS","Duisburg",,23945,4932.38441494237,3927,16.4,0,0,5634,23.5,4465,3190,1275,2243,50.2
"****00","Diebstahl insgesamt und zwar:","05113","KfS","Essen",,31686,5522.28713244008,4392,13.9,0,0,7436,23.5,5943,4220,1723,3055,51.4
"****00","Diebstahl insgesamt und zwar:","05114","KfS","Krefeld",,9805,4406.74157303371,1262,12.9,0,0,2591,26.4,2289,1552,737,1023,44.7
"****00","Diebstahl insgesamt und zwar:","05116","KfS","Mönchengladbach",,11442,4454.68809007487,1338,11.7,0,0,3287,28.7,2599,1852,747,1039,40
"****00","Diebstahl insgesamt und zwar:","05117","KfS","Mülheim an der Ruhr",,6054,3622.80680757355,1105,18.3,0,0,1361,22.5,1216,858,358,552,45.4
"****00","Diebstahl insgesamt und zwar:","05119","KfS","Oberhausen",,8060,3851.07887544674,1049,13,0,0,2262,28.1,2020,1376,644,873,43.2
"****00","Diebstahl insgesamt und zwar:","05120","KfS","Remscheid",,2788,2557.58698823033,423,15.2,0,0,910,32.6,838,592,246,366,43.7
"****00","Diebstahl insgesamt und zwar:","05122","KfS","Solingen",,4661,2973.12640730747,595,12.8,0,0,1202,25.8,1032,730,302,405,39.2
"****00","Diebstahl insgesamt und zwar:","05124","KfS","Wuppertal",,15682,4539.91459795904,2170,13.8,0,0,4340,27.7,3362,2448,914,1580,47
"****00","Diebstahl insgesamt und zwar:","05154","K","Kleve",,9926,3254.8210766552,1174,11.8,0,0,2388,24.1,1909,1448,461,1017,53.3
"****00","Diebstahl insgesamt und zwar:","05158","K","Mettmann",,14144,2960.48225050234,2259,16,0,0,3431,24.3,2748,2010,738,1250,45.5
"****00","Diebstahl insgesamt und zwar:","05162","K","Rhein-Kreis Neuss",,14320,3235.99730634861,2082,14.5,0,0,3318,23.2,2759,2073,686,1223,44.3
"****00","Diebstahl insgesamt und zwar:","05166","K","Viersen",,8102,2745.81705172046,1214,15,0,0,1838,22.7,1579,1149,430,608,38.5
"****00","Diebstahl insgesamt und zwar:","05170","K","Wesel",,14080,3079.31870073746,2434,17.3,0,0,3577,25.4,2662,1961,701,1030,38.7
"****00","Diebstahl insgesamt und zwar:","05314","KfS","Bonn",,17471,5564.75706941693,2186,12.5,0,0,3879,22.2,2789,1989,800,1166,41.8
"****00","Diebstahl insgesamt und zwar:","05315","KfS","Köln",,80603,7700.8254671915,10369,12.9,0,0,13826,17.2,10703,7699,3004,5728,53.5
"****00","Diebstahl insgesamt und zwar:","05316","KfS","Leverkusen",,6523,4038.00916181751,1166,17.9,0,0,1259,19.3,1147,879,268,511,44.6
"****00","Diebstahl insgesamt und zwar:","05334","K","Aachen",,26358,4812.83129527208,4031,15.3,0,0,5665,21.5,4043,2966,1077,1754,43.4
"****00","Diebstahl insgesamt und zwar:","05358","K","Düren",,8261,3188.67655062473,1290,15.6,0,0,2001,24.2,1610,1154,456,666,41.4
"****00","Diebstahl insgesamt und zwar:","05362","K","Rhein-Erft-Kreis",,15942,3469.81595305671,2461,15.4,0,0,3503,22,3132,2385,747,1374,43.9
"****00","Diebstahl insgesamt und zwar:","05366","K","Euskirchen",,4720,2508.53006515801,708,15,0,0,1109,23.5,914,684,230,327,35.8
"****00","Diebstahl insgesamt und zwar:","05370","K","Heinsberg",,7621,3056.83686976054,1063,13.9,0,0,1801,23.6,1444,1064,380,514,35.6
"****00","Diebstahl insgesamt und zwar:","05374","K","Oberbergischer Kreis",,5136,1897.87818992085,816,15.9,0,0,1399,27.2,1234,917,317,457,37
"****00","Diebstahl insgesamt und zwar:","05378","K","Rheinisch-Bergischer Kreis",,6744,2412.90604192532,1174,17.4,0,0,1584,23.5,1300,986,314,548,42.2
"****00","Diebstahl insgesamt und zwar:","05382","K","Rhein-Sieg-Kreis",,15317,2614.79972890893,2279,14.9,0,0,3303,21.6,2814,2143,671,1071,38.1
"****00","Diebstahl insgesamt und zwar:","05512","KfS","Bottrop",,4290,3697.73395278278,637,14.8,0,0,1054,24.6,813,594,219,356,43.8
"****00","Diebstahl insgesamt und zwar:","05513","KfS","Gelsenkirchen",,13447,5219.07541596966,2513,18.7,0,0,3442,25.6,2810,1802,1008,1518,54
"****00","Diebstahl insgesamt und zwar:","05515","KfS","Münster",,16186,5356.44553872221,1554,9.6,0,0,3434,21.2,2774,1930,844,1255,45.2
"****00","Diebstahl insgesamt und zwar:","05554","K","Borken",,11472,3141.3698585124,1270,11.1,0,0,2481,21.6,1740,1290,450,772,44.4
"****00","Diebstahl insgesamt und zwar:","05558","K","Coesfeld",,6748,3124.13192836904,805,11.9,0,0,1738,25.8,1309,966,343,542,41.4
"****00","Diebstahl insgesamt und zwar:","05562","K","Recklinghausen",,22636,3692.10493694258,3445,15.2,0,0,5728,25.3,4254,3027,1227,1703,40
"****00","Diebstahl insgesamt und zwar:","05566","K","Steinfurt",,11814,2702.647056805,1248,10.6,0,0,2937,24.9,2441,1720,721,930,38.1
"****00","Diebstahl insgesamt und zwar:","05570","K","Warendorf",,6694,2448.31975187629,865,12.9,0,0,1541,23,1383,1050,333,603,43.6
"****00","Diebstahl insgesamt und zwar:","05711","KfS","Bielefeld",,11895,3606.92821318325,1521,12.8,0,0,3670,30.9,2780,2066,714,1288,46.3
"****00","Diebstahl insgesamt und zwar:","05754","K","Gütersloh",,8902,2511.40457537176,980,11,0,0,2375,26.7,2073,1580,493,1030,49.7
"****00","Diebstahl insgesamt und zwar:","05758","K","Herford",,5487,2201.67804220384,701,12.8,0,0,1746,31.8,1494,1145,349,557,37.3
"****00","Diebstahl insgesamt und zwar:","05762","K","Höxter",,2602,1822.51173215662,293,11.3,0,0,880,33.8,783,605,178,297,37.9
"****00","Diebstahl insgesamt und zwar:","05766","K","Lippe",,6302,1825.99448898521,830,13.2,0,0,2238,35.5,1942,1503,439,829,42.7
"****00","Diebstahl insgesamt und zwar:","05770","K","Minden-Lübbecke",,7878,2547.73362309842,850,10.8,0,0,2295,29.1,1893,1417,476,665,35.1
"****00","Diebstahl insgesamt und zwar:","05774","K","Paderborn",,7995,2673.27825165262,922,11.5,0,0,2433,30.4,1763,1359,404,772,43.8
"****00","Diebstahl insgesamt und zwar:","05911","KfS","Bochum",,16659,4603.51059478938,2698,16.2,0,0,3649,21.9,3070,2219,851,1474,48
"****00","Diebstahl insgesamt und zwar:","05913","KfS","Dortmund",,40706,7012.09796196799,6684,16.4,0,0,10608,26.1,7089,5316,1773,4029,56.8
"****00","Diebstahl insgesamt und zwar:","05914","KfS","Hagen",,7499,4016.25998843163,1041,13.9,0,0,2704,36.1,2306,1626,680,1242,53.9
"****00","Diebstahl insgesamt und zwar:","05915","KfS","Hamm",,6983,3954.58149280779,852,12.2,0,0,1921,27.5,1469,1046,423,651,44.3
"****00","Diebstahl insgesamt und zwar:","05916","KfS","Herne",,7732,5001.03487529753,1399,18.1,0,0,1641,21.2,1438,1011,427,714,49.7
"****00","Diebstahl insgesamt und zwar:","05954","K","Ennepe-Ruhr-Kreis",,8455,2618.32798622552,1494,17.7,0,0,2303,27.2,2046,1507,539,925,45.2
"****00","Diebstahl insgesamt und zwar:","05958","K","Hochsauerlandkreis",,5524,2111.93564789858,816,14.8,0,0,1564,28.3,1291,930,361,444,34.4
"****00","Diebstahl insgesamt und zwar:","05962","K","Märkischer Kreis",,10182,2460.49006814557,1642,16.1,0,0,2907,28.6,2523,1821,702,1060,42
"****00","Diebstahl insgesamt und zwar:","05966","K","Olpe",,2264,1680.03621279469,370,16.3,0,0,630,27.8,558,428,130,258,46.2
"****00","Diebstahl insgesamt und zwar:","05970","K","Siegen-Wittgenstein",,6387,2314.89367871291,885,13.9,0,0,2398,37.5,1952,1405,547,1013,51.9
"****00","Diebstahl insgesamt und zwar:","05974","K","Soest",,7470,2517.33829387144,921,12.3,0,0,2184,29.2,1750,1322,428,785,44.9
"****00","Diebstahl insgesamt und zwar:","05978","K","Unna",,12653,3229.66812499043,2085,16.5,0,0,2929,23.1,2450,1823,627,974,39.8
"****00","Diebstahl insgesamt und zwar:","06411","KfS","Darmstadt",,4859,3199.25730351135,416,8.6,0,0,1822,37.5,1343,947,396,632,47.1
"****00","Diebstahl insgesamt und zwar:","06412","KfS","Frankfurt am Main",,44002,6131.62324559937,5023,11.4,0,0,10416,23.7,7261,5285,1976,4380,60.3
"****00","Diebstahl insgesamt und zwar:","06413","KfS","Offenbach am Main",,4656,3848.315535425,706,15.2,0,0,1540,33.1,1114,813,301,658,59.1
"****00","Diebstahl insgesamt und zwar:","06414","KfS","Wiesbaden",,9646,3506.15740269559,1176,12.2,0,0,3012,31.2,2236,1543,693,956,42.8
"****00","Diebstahl insgesamt und zwar:","06431","LK","Bergstraße",,4569,1731.84950459022,535,11.7,0,0,1617,35.4,1340,961,379,643,48
"****00","Diebstahl insgesamt und zwar:","06432","LK","Darmstadt-Dieburg",,3787,1315.08580874131,490,12.9,0,0,1189,31.4,990,761,229,463,46.8
"****00","Diebstahl insgesamt und zwar:","06433","LK","Groß-Gerau",,4457,1709.01826352701,555,12.5,0,0,1384,31.1,992,749,243,528,53.2
"****00","Diebstahl insgesamt und zwar:","06434","LK","Hochtaunuskreis",,4403,1907.72883647172,626,14.2,0,0,1365,31,938,699,239,456,48.6
"****00","Diebstahl insgesamt und zwar:","06435","LK","Main-Kinzig-Kreis",,7421,1820.57264259026,1055,14.2,0,0,2277,30.7,1912,1376,536,842,44
"****00","Diebstahl insgesamt und zwar:","06436","LK","Main-Taunus-Kreis",,5147,2238.0596236129,857,16.7,0,0,1547,30.1,1038,721,317,485,46.7
"****00","Diebstahl insgesamt und zwar:","06437","LK","Odenwaldkreis",,787,819.0920255615,93,11.8,0,0,301,38.2,281,211,70,121,43.1
"****00","Diebstahl insgesamt und zwar:","06438","LK","Offenbach",,7460,2183.39972312384,1132,15.2,0,0,2004,26.9,1402,1046,356,658,46.9
"****00","Diebstahl insgesamt und zwar:","06439","LK","Rheingau-Taunus-Kreis",,2161,1186.59982319059,392,18.1,0,0,559,25.9,460,346,114,164,35.7
"****00","Diebstahl insgesamt und zwar:","06440","LK","Wetteraukreis",,4875,1639.37733926536,741,15.2,0,0,1405,28.8,1194,915,279,498,41.7
"****00","Diebstahl insgesamt und zwar:","06531","LK","Gießen",,7731,2975.36119214575,933,12.1,0,0,2743,35.5,2054,1653,401,1287,62.7
"****00","Diebstahl insgesamt und zwar:","06532","LK","Lahn-Dill-Kreis",,3572,1420.6172446707,446,12.5,0,0,1416,39.6,1197,925,272,675,56.4
"****00","Diebstahl insgesamt und zwar:","06533","LK","Limburg-Weilburg",,3079,1807.08395692109,374,12.1,0,0,1091,35.4,859,658,201,353,41.1
"****00","Diebstahl insgesamt und zwar:","06534","LK","Marburg-Biedenkopf",,3605,1492.14811380889,368,10.2,0,0,1308,36.3,1017,753,264,412,40.5
"****00","Diebstahl insgesamt und zwar:","06535","LK","Vogelsbergkreis",,1230,1162.97760086231,143,11.6,0,0,384,31.2,341,260,81,93,27.3
"****00","Diebstahl insgesamt und zwar:","06611","KfS","Kassel",,10033,5151.81235140978,1408,14,0,0,3282,32.7,2008,1407,601,819,40.8
"****00","Diebstahl insgesamt und zwar:","06631","LK","Fulda",,3018,1388.69716462825,323,10.7,0,0,1101,36.5,795,566,229,293,36.9
"****00","Diebstahl insgesamt und zwar:","06632","LK","Hersfeld-Rotenburg",,1711,1433.07033854298,292,17.1,0,0,545,31.9,451,291,160,118,26.2
"****00","Diebstahl insgesamt und zwar:","06633","LK","Kassel",,2835,1214.38760168087,442,15.6,0,0,822,29,645,501,144,188,29.1
"****00","Diebstahl insgesamt und zwar:","06634","LK","Schwalm-Eder-Kreis",,2326,1296.06722164644,355,15.3,0,0,727,31.3,559,420,139,151,27
"****00","Diebstahl insgesamt und zwar:","06635","LK","Waldeck-Frankenberg",,2176,1390.77080403937,268,12.3,0,0,685,31.5,506,359,147,161,31.8
"****00","Diebstahl insgesamt und zwar:","06636","LK","Werra-Meißner-Kreis",,1672,1668.56276071293,203,12.1,0,0,628,37.6,468,336,132,123,26.3
"****00","Diebstahl insgesamt und zwar:","07111","KfS","Koblenz",,4204,3772.63671769837,403,9.6,0,0,1101,26.2,1044,683,361,372,35.6
"****00","Diebstahl insgesamt und zwar:","07131","LK","Ahrweiler",,2903,2292.27039789013,421,14.5,0,0,627,21.6,571,416,155,201,35.2
"****00","Diebstahl insgesamt und zwar:","07132","LK","Altenkirchen (Westerwald)",,1775,1384.25304925601,229,12.9,0,0,672,37.9,594,449,145,176,29.6
"****00","Diebstahl insgesamt und zwar:","07133","LK","Bad Kreuznach",,3072,1969.93792643513,404,13.2,0,0,1005,32.7,715,540,175,215,30.1
"****00","Diebstahl insgesamt und zwar:","07134","LK","Birkenfeld",,1290,1600.67501333896,171,13.3,0,0,490,38,402,280,122,96,23.9
"****00","Diebstahl insgesamt und zwar:","07135","LK","Cochem-Zell",,792,1276.57516803404,132,16.7,0,0,226,28.5,187,147,40,52,27.8
"****00","Diebstahl insgesamt und zwar:","07137","LK","Mayen-Koblenz",,3516,1670.77708241265,390,11.1,0,0,894,25.4,871,652,219,246,28.2
"****00","Diebstahl insgesamt und zwar:","07138","LK","Neuwied",,3482,1941.81254426518,528,15.2,0,0,1088,31.2,942,680,262,308,32.7
"****00","Diebstahl insgesamt und zwar:","07140","LK","Rhein-Hunsrück-Kreis",,1529,1499.82833881014,212,13.9,0,0,392,25.6,375,254,121,95,25.3
"****00","Diebstahl insgesamt und zwar:","07141","LK","Rhein-Lahn-Kreis",,1605,1321.12900968828,217,13.5,0,0,504,31.4,496,344,152,120,24.2
"****00","Diebstahl insgesamt und zwar:","07143","LK","Westerwaldkreis",,2797,1404.60300003515,450,16.1,0,0,746,26.7,697,542,155,203,29.1
"****00","Diebstahl insgesamt und zwar:","07211","KfS","Trier",,3835,3535.47459252157,282,7.4,0,0,1537,40.1,1319,985,334,753,57.1
"****00","Diebstahl insgesamt und zwar:","07231","LK","Bernkastel-Wittlich",,1487,1339.86898658329,221,14.9,0,0,416,28,410,304,106,122,29.8
"****00","Diebstahl insgesamt und zwar:","07232","LK","Eifelkreis Bitburg-Prüm",,1270,1317.31806489088,141,11.1,0,0,435,34.3,434,308,126,190,43.8
"****00","Diebstahl insgesamt und zwar:","07233","LK","Vulkaneifel",,816,1342.65734265734,141,17.3,0,0,239,29.3,243,193,50,88,36.2
"****00","Diebstahl insgesamt und zwar:","07235","LK","Trier-Saarburg",,1480,1019.0942455604,227,15.3,0,0,408,27.6,381,308,73,116,30.4
"****00","Diebstahl insgesamt und zwar:","07311","KfS","Frankenthal (Pfalz)",,1500,3143.07266784008,201,13.4,0,0,405,27,358,254,104,147,41.1
"****00","Diebstahl insgesamt und zwar:","07312","KfS","Kaiserslautern",,4485,4605.57392536608,451,10.1,0,0,1687,37.6,1222,834,388,404,33.1
"****00","Diebstahl insgesamt und zwar:","07313","KfS","Landau in der Pfalz",,1769,3978.40998538176,222,12.5,0,0,618,34.9,440,297,143,168,38.2
"****00","Diebstahl insgesamt und zwar:","07314","KfS","Ludwigshafen am Rhein",,6148,3752.62463987499,718,11.7,0,0,1818,29.6,1537,1100,437,733,47.7
"****00","Diebstahl insgesamt und zwar:","07315","KfS","Mainz",,7652,3696.77908701344,874,11.4,0,0,2288,29.9,1713,1215,498,769,44.9
"****00","Diebstahl insgesamt und zwar:","07316","KfS","Neustadt an der Weinstraße",,1489,2832.73723460924,204,13.7,0,0,437,29.3,364,268,96,154,42.3
"****00","Diebstahl insgesamt und zwar:","07317","KfS","Pirmasens",,1310,3271.23807621236,146,11.1,0,0,598,45.6,496,339,157,153,30.8
"****00","Diebstahl insgesamt und zwar:","07318","KfS","Speyer",,2140,4292.44809948852,251,11.7,0,0,661,30.9,495,348,147,231,46.7
"****00","Diebstahl insgesamt und zwar:","07319","KfS","Worms",,2704,3337.85952351562,307,11.4,0,0,867,32.1,723,532,191,373,51.6
"****00","Diebstahl insgesamt und zwar:","07320","KfS","Zweibrücken",,902,2652.08314956926,116,12.9,0,0,367,40.7,298,221,77,134,45
"****00","Diebstahl insgesamt und zwar:","07331","LK","Alzey-Worms",,1598,1268.27409958888,259,16.2,0,0,438,27.4,418,321,97,169,40.4
"****00","Diebstahl insgesamt und zwar:","07332","LK","Bad Dürkheim",,2713,2062.64730479738,363,13.4,0,0,778,28.7,685,501,184,259,37.8
"****00","Diebstahl insgesamt und zwar:","07333","LK","Donnersbergkreis",,1132,1510.09844988127,149,13.2,0,0,364,32.2,309,215,94,71,23
"****00","Diebstahl insgesamt und zwar:","07334","LK","Germersheim",,2214,1753.44114805252,296,13.4,0,0,728,32.9,658,499,159,310,47.1
"****00","Diebstahl insgesamt und zwar:","07335","LK","Kaiserslautern",,1592,1526.5418840135,263,16.5,0,0,383,24.1,379,300,79,122,32.2
"****00","Diebstahl insgesamt und zwar:","07336","LK","Kusel",,1051,1482.72505396216,169,16.1,0,0,264,25.1,233,194,39,78,33.5
