Schluesselzahl,Straftat,Kreisschluessel,Kreisart,Kreis,Einwohner,Erfasste_Faelle,Straftaten_HZ,Versuche_Anzahl,Versuche_Anteil_Prozent,Mit_Schusswaffe_gedroht,Mit_Schusswaffe_geschossen,Aufklaerung_Faelle,Aufklaerungsquote,Tatverdaechtige_Insgesamt,Tatverdaechtige_Maennlich,Tatverdaechtige_Weiblich,Nichtdeutsche_Tatverdaechtige_Anzahl,Nichtdeutsche_Tatverdaechtige_Prozent
------,Straftaten insgesamt,01003,SK,Lübeck,211825,28825,13608,NA,NA,NA,NA,14067,48.8,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01004,SK,Neumünster,78072,11009,14101,NA,NA,NA,NA,5835,53,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01051,LK,Dithmarschen,137261,9229,6724,NA,NA,NA,NA,4421,47.9,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01053,LK,Herzogtum Lauenburg,186471,13868,7437,NA,NA,NA,NA,6892,49.7,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01054,LK,Nordfriesland,166956,12563,7525,NA,NA,NA,NA,5955,47.4,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01055,LK,Ostholstein,206040,17167,8332,NA,NA,NA,NA,7656,44.6,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01056,LK,Pinneberg,299392,22987,7678,NA,NA,NA,NA,10114,44,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01057,LK,Plön,135655,7987,5888,NA,NA,NA,NA,3195,40,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01058,LK,Rendsburg-Eckernförde,273039,18870,6911,NA,NA,NA,NA,8284,43.9,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01059,LK,Schleswig-Flensburg,199671,10992,5505,NA,NA,NA,NA,5815,52.9,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01060,LK,Segeberg,257002,20020,7790,NA,NA,NA,NA,8849,44.2,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01061,LK,Steinburg,136470,9321,6830,NA,NA,NA,NA,4288,46,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01062,LK,Stormarn,224583,16891,7521,NA,NA,NA,NA,7094,42,NA,NA,NA,NA,NA
------,Straftaten insgesamt,02000,SK,Hamburg,1743627,236540,13566,NA,NA,NA,NA,111174,47,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03101,SK,Braunschweig,245273,26899,10967,NA,NA,NA,NA,14714,54.7,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03102,SK,Salzgitter,107726,7296,6773,NA,NA,NA,NA,4181,57.3,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03103,SK,Wolfsburg,121199,9879,8151,NA,NA,NA,NA,5098,51.6,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03151,LK,Gifhorn,175298,9422,5375,NA,NA,NA,NA,4899,52,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03152,LK,Göttingen,262091,19953,7613,NA,NA,NA,NA,11134,55.8,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03153,LK,Goslar,151452,10830,7151,NA,NA,NA,NA,6455,59.6,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03154,LK,Helmstedt,97749,6463,6612,NA,NA,NA,NA,3542,54.8,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03155,LK,Northeim,146690,8181,5577,NA,NA,NA,NA,4794,58.6,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03156,LK,Osterodeam Harz,81916,5410,6604,NA,NA,NA,NA,3663,67.7,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03157,LK,Peine,134581,7535,5599,NA,NA,NA,NA,4235,56.2,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03158,LK,Wolfenbüttel,126460,5934,4692,NA,NA,NA,NA,3133,52.8,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03241,LK,Hannover,1128543,124162,11002,NA,NA,NA,NA,73131,58.9,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03251,LK,Diepholz,215548,13013,6037,NA,NA,NA,NA,6871,52.8,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03252,LK,Hameln-Pyrmont,159840,9654,6040,NA,NA,NA,NA,5860,60.7,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03254,LK,Hildesheim,290643,18238,6275,NA,NA,NA,NA,10432,57.2,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03255,LK,Holzminden,77918,4039,5184,NA,NA,NA,NA,2617,64.8,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03256,LK,Nienburg (Weser),125870,7548,5997,NA,NA,NA,NA,4091,54.2,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03257,LK,Schaumburg,165557,9943,6006,NA,NA,NA,NA,5668,57,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03351,LK,Celle,182444,14386,7885,NA,NA,NA,NA,7984,55.5,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03352,LK,Cuxhaven,205276,13384,6520,NA,NA,NA,NA,7147,53.4,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03353,LK,Harburg,241827,15030,6215,NA,NA,NA,NA,7605,50.6,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03354,LK,Lüchow-Dannenberg,51352,2871,5591,NA,NA,NA,NA,1708,59.5,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03355,LK,Lüneburg,175441,12819,7307,NA,NA,NA,NA,6717,52.4,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03356,LK,Osterholz,112741,6652,5900,NA,NA,NA,NA,3226,48.5,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03357,LK,Rotenburg (Wümme),164875,10611,6436,NA,NA,NA,NA,5794,54.6,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03358,LK,Soltau-Fallingbostel,142678,12091,8474,NA,NA,NA,NA,6977,57.7,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03359,LK,Stade,196475,12376,6299,NA,NA,NA,NA,5928,47.9,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03360,LK,Uelzen,96940,7021,7243,NA,NA,NA,NA,4086,58.2,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03361,LK,Verden,134084,9606,7164,NA,NA,NA,NA,5254,54.7,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03401,SK,Delmenhorst,75916,7570,9972,NA,NA,NA,NA,3679,48.6,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03402,SK,Emden,51693,4996,9665,NA,NA,NA,NA,2368,47.4,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03403,SK,Oldenburg,158565,16878,10644,NA,NA,NA,NA,8591,50.9,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03404,SK,Osnabrück,163814,20247,12360,NA,NA,NA,NA,10650,52.6,NA,NA,NA,NA,NA
