Schluesselzahl,Straftat,Kreisschluessel,Kreisart,Kreis,Einwohner,Erfasste_Faelle,Straftaten_HZ,Versuche_Anzahl,Versuche_Anteil_Prozent,Mit_Schusswaffe_gedroht,Mit_Schusswaffe_geschossen,Aufklaerung_Faelle,Aufklaerungsquote,Tatverdaechtige_Insgesamt,Tatverdaechtige_Maennlich,Tatverdaechtige_Weiblich,Nichtdeutsche_Tatverdaechtige_Anzahl,Nichtdeutsche_Tatverdaechtige_Prozent
------,Straftaten insgesamt,03452,NA,Aurich,187058,10958,5858.076104737568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03453,NA,Cloppenburg,160176,8153,5090.025971431425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03454,NA,Emsland,313689,18148,5785.347908278582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03455,NA,Friesland,97093,5856,6031.3307859474935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03456,NA,Grafschaft Bentheim,133678,9149,6844.058109786202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03457,NA,Leer,164792,9631,5844.337103742901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03458,NA,Oldenburg,125778,6686,5315.7149899028445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03459,NA,Osnabrück,350302,17008,4855.239193610085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03460,NA,Vechta,134188,8096,6033.326377917549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03461,NA,Wesermarsch,88831,5256,5916.853350744673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03462,NA,Wittmund,56400,3228,5723.404255319149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,04011,NA,Bremen,548547,70781,12903.361061130587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,04012,NA,Bremerhaven,108844,12819,11777.406196023667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05111,NA,Düsseldorf,598686,86071,14376.651533525086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05112,NA,Duisburg,486855,50482,10369.001037269823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05113,NA,Essen,569884,62283,10929.066266117316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05114,NA,Krefeld,222058,23290,10488.250817354025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05116,NA,Mönchengladbach,255430,22409,8773.049367732843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05117,NA,Mülheim an der Ruhr,166640,13570,8143.302928468555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05119,NA,Oberhausen,209097,18938,9057.04051229812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05120,NA,Remscheid,108955,7888,7239.68610894406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05122,NA,Solingen,155768,11995,7700.554671049253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05124,NA,Wuppertal,343488,33637,9792.772964412148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05154,NA,Kleve,302698,22873,7556.376322275007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05158,NA,Mettmann,476633,33465,7021.1252682881795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05162,NA,Rhein-Kreis Neuss,440602,32201,7308.409857422344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05166,NA,Viersen,294921,18481,6266.423889787435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05170,NA,Wesel,457033,31423,6875.433502613597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05314,NA,Bonn,311287,35781,11494.537195578358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05315,NA,Köln,1034175,157113,15192.109652621655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05316,NA,Leverkusen,160819,14786,9194.18725399362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05334,NA,Aachen,545067,53428,9802.09772376607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05358,NA,Düren,258385,18134,7018.209261373532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05362,NA,Rhein-Erft-Kreis,456602,36270,7943.4606068304565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05366,NA,Euskirchen,187437,11161,5954.534056776411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05370,NA,Heinsberg,248233,17539,7065.539231286734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05374,NA,Oberbergischer Kreis,270290,13470,4983.536201857264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05378,NA,Rheinisch-Bergischer Kreis,278440,15189,5455.035196092515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05382,NA,Rhein-Sieg-Kreis,582280,34970,6005.701724256372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05512,NA,Bottrop,116055,9171,7902.287708414114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05513,NA,Gelsenkirchen,257850,25950,10063.990692262943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05515,NA,Münster,299708,30505,10178.24015374965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05554,NA,Borken,364271,24619,6758.429850303757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05558,NA,Coesfeld,215282,12729,5912.709841045698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05562,NA,Recklinghausen,613878,50783,8272.49062517308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05566,NA,Steinfurt,434481,26428,6082.659540923539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05570,NA,Warendorf,272623,14596,5353.913646317442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05711,NA,Bielefeld,328864,27942,8496.521358373066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05754,NA,Gütersloh,352334,18253,5180.595684776377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05758,NA,Herford,248988,13152,5282.182273844523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05762,NA,Höxter,142788,7052,4938.790374541278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05766,NA,Lippe,345374,14294,4138.701813106951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05770,NA,Minden-Lübbecke,309356,17091,5524.7029312507275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05774,NA,Paderborn,296688,18703,6303.928706250337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05911,NA,Bochum,361734,36920,10206.394754156368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05913,NA,Dortmund,575944,86549,15027.32904587946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05914,NA,Hagen,185996,16148,8681.90713778791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05915,NA,Hamm,176048,15152,8606.743615377623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05916,NA,Herne,154417,14175,9179.688764838069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05954,NA,Ennepe-Ruhr-Kreis,322731,20690,6410.91187397554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05958,NA,Hochsauerlandkreis,261999,13212,5042.767338806637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05962,NA,Märkischer Kreis,416240,25825,6204.353257735922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05966,NA,Olpe,134947,6861,5084.218248645765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05970,NA,Siegen-Wittgenstein,274904,16991,6180.703081803103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05974,NA,Soest,294971,18738,6352.488888738215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05978,NA,Unna,391622,28501,7277.681029155666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06411,NA,Darmstadt,149743,11008,7351.261828599668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06412,NA,Frankfurt am Main,701350,118796,16938.190632351892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06413,NA,Offenbach am Main,119203,12709,10661.644421700796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06414,NA,Wiesbaden,273871,23742,8669.044915306842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06431,NA,Bergstraße,262322,9873,3763.695000800543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06432,NA,Darmstadt-Dieburg,285407,9472,3318.769336421321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06433,NA,Groß-Gerau,257301,10476,4071.496029941586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06434,NA,Hochtaunuskreis,229167,11853,5172.210658602678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06435,NA,Main-Kinzig-Kreis,404995,18639,4602.279040481982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06436,NA,Main-Taunus-Kreis,228021,11084,4860.955789159771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06437,NA,Odenwaldkreis,96201,2463,2560.264446315527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06438,NA,Offenbach,338300,16219,4794.265444871416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06439,NA,Rheingau-Taunus-Kreis,181190,6110,3372.150780948176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06440,NA,Wetteraukreis,295408,12853,4350.931592915561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06531,NA,Gießen,253820,21166,8338.980379796707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06532,NA,Lahn-Dill-Kreis,251327,9367,3727.016993796926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06533,NA,Limburg-Weilburg,169964,8436,4963.404014967876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06534,NA,Marburg-Biedenkopf,241656,10009,4141.837984573112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06535,NA,Vogelsbergkreis,106383,3746,3521.239295752141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06611,NA,Kassel,194087,21009,10824.527145043203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06631,NA,Fulda,216314,9567,4422.737317048365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06632,NA,Hersfeld-Rotenburg,119651,5883,4916.799692438843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06633,NA,Kassel,233352,8200,3514.004593918201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06634,NA,Schwalm-Eder-Kreis,179429,7536,4199.9899681768275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06635,NA,Waldeck-Frankenberg,156607,6393,4082.1930054212135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06636,NA,Werra-Meißner-Kreis,100356,4929,4911.515006576587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07111,NA,Koblenz,110643,11356,10263.640718346393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07131,NA,Ahrweiler,126102,10197,8086.311081505448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07132,NA,Altenkirchen (Westerwald),128373,7943,6187.438168462216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07133,NA,Bad Kreuznach,155297,10818,6966.007070323316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07134,NA,Birkenfeld,80673,4134,5124.391060206017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07135,NA,Cochem-Zell,63202,2676,4234.043226480175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07137,NA,Mayen-Koblenz,209785,10434,4973.663512643898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07138,NA,Neuwied,179454,11479,6396.625319023259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07140,NA,Rhein-Hunsrück-Kreis,100770,4881,4843.703483179518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07141,NA,Rhein-Lahn-Kreis,121375,5635,4642.636457260556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07143,NA,Westerwaldkreis,198704,9241,4650.6361220710205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07211,NA,Trier,107233,16182,15090.503856089077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07231,NA,Bernkastel-Wittlich,110643,5345,4830.852381081497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07232,NA,Eifelkreis Bitburg-Prüm,96158,4107,4271.09548867489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07233,NA,Vulkaneifel,60765,2902,4775.775528676047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07235,NA,Trier-Saarburg,144337,5197,3600.601370403985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07311,NA,Frankenthal (Pfalz),47332,3996,8442.491337784162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07312,NA,Kaiserslautern,97162,12098,12451.369877112451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07313,NA,Landau in der Pfalz,43825,4185,9549.343981745578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07314,NA,Ludwigshafen am Rhein,161518,18154,11239.614160650824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07315,NA,Mainz,204268,20543,10056.886051657626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07316,NA,Neustadt an der Weinstraße,52400,3977,7589.694656488549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07317,NA,Pirmasens,40101,3977,9917.458417495824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07318,NA,Speyer,49740,4730,9509.449135504625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07319,NA,Worms,80296,7374,9183.520972402112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07320,NA,Zweibrücken,34084,2442,7164.6520361459925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07331,NA,Alzey-Worms,125213,5652,4513.908300256363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07332,NA,Bad Dürkheim,131041,7300,5570.775558794576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07333,NA,Donnersbergkreis,75192,3677,4890.147888073199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07334,NA,Germersheim,125434,8023,6396.192419918045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07335,NA,Kaiserslautern,104117,5302,5092.348031541439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07336,NA,Kusel,71098,3413,4800.416326760246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07337,NA,Südliche Weinstraße,109026,5182,4752.9946985122815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07338,NA,Rhein-Pfalz-Kreis,149068,7084,4752.193629752865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07339,NA,Mainz-Bingen,203338,10185,5008.9014350490315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07340,NA,Südwestpfalz,96599,3300,3416.1844325510615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,08111,NA,Stuttgart,604297,61576,10189.691492759355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,08115,NA,Böblingen,370392,16588,4478.498455690187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
