Schluesselzahl,Straftat,Kreisschluessel,Kreisart,Kreis,Einwohner,Erfasste_Faelle,Straftaten_HZ,Versuche_Anzahl,Versuche_Anteil_Prozent,Mit_Schusswaffe_gedroht,Mit_Schusswaffe_geschossen,Aufklaerung_Faelle,Aufklaerungsquote,Tatverdaechtige_Insgesamt,Tatverdaechtige_Maennlich,Tatverdaechtige_Weiblich,Nichtdeutsche_Tatverdaechtige_Anzahl,Nichtdeutsche_Tatverdaechtige_Prozent
------,Straftaten insgesamt,01060,NA,Segeberg,277175,13970,5040.137097501579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01061,NA,Steinburg,131013,6655,5079.648584491615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01062,NA,Stormarn,244156,12406,5081.177607758974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,02000,NA,Hamburg,1847253,199280,10787.91048113063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03101,NA,Braunschweig,249406,18952,7598.8548791929625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03102,NA,Salzgitter,104291,6297,6037.913146867899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03103,NA,Wolfsburg,124371,8586,6903.538606266734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03151,NA,Gifhorn,176523,6630,3755.884502302816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03153,NA,Goslar,136292,8499,6235.875913479881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03154,NA,Helmstedt,91297,6088,6668.346166905813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03155,NA,Northeim,132285,6387,4828.211815398571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03157,NA,Peine,134801,7137,5294.471109264768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03158,NA,Wolfenbüttel,119622,4186,3499.3563056962766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03159,NA,Göttingen,326041,20391,6254.121414177972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03241,NA,Region Hannover,1157115,103849,8974.820998777132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03251,NA,Diepholz,217089,10363,4773.618193459825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03252,NA,Hameln-Pyrmont,148549,7879,5303.973772963804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03254,NA,Hildesheim,275817,15869,5753.452470297335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03255,NA,Holzminden,70458,3347,4750.347724885747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03256,NA,Nienburg (Weser),121390,6897,5681.687124145316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03257,NA,Schaumburg,157820,8654,5483.462172094792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03351,NA,Celle,179011,11580,6468.876214310852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03352,NA,Cuxhaven,198038,9943,5020.753592744827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03353,NA,Harburg,254431,12840,5046.554861632427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03354,NA,Lüchow-Dannenberg,48412,2583,5335.454019664546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03355,NA,Lüneburg,184139,12196,6623.257430528025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03356,NA,Osterholz,113928,4436,3893.687241064532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03357,NA,Rotenburg (Wümme),163782,8644,5277.747249392485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03358,NA,Heidekreis,140673,10550,7499.662337477696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03359,NA,Stade,204512,11159,5456.403536222813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03360,NA,Uelzen,92389,4524,4896.686835012826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03361,NA,Verden,137133,7037,5131.514660949589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03401,NA,Delmenhorst,77559,5084,6555.009734524684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03402,NA,Emden,49913,3818,7649.3097990503475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03403,NA,Oldenburg (Oldenburg),169077,11979,7084.937631966501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03404,NA,Osnabrück,165251,15902,9622.937228821611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03405,NA,Wilhelmshaven,76089,7747,10181.49798262561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03451,NA,Ammerland,124859,4240,3395.830496800391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03452,NA,Aurich,189694,9911,5224.730355203644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03453,NA,Cloppenburg,170682,6593,3862.7388945524426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03454,NA,Emsland,326954,16338,4997.033221798785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03455,NA,Friesland,98704,5088,5154.806289512077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03456,NA,Grafschaft Bentheim,137162,7015,5114.3902830229945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03457,NA,Leer,170756,8842,5178.148937665441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03458,NA,Oldenburg,130890,5810,4438.84177553671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03459,NA,Osnabrück,358080,14552,4063.8963360142984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03460,NA,Vechta,142814,6344,4442.141526741076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03461,NA,Wesermarsch,88583,4955,5593.624058792319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03462,NA,Wittmund,56926,2867,5036.3629975758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,04011,NA,Bremen,567559,66971,11799.830502203295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,04012,NA,Bremerhaven,113643,13306,11708.59621798087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05111,NA,Düsseldorf,621877,62180,9998.761813027335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05112,NA,Duisburg,498686,43091,8640.908307030877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05113,NA,Essen,582760,43545,7472.201249227813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05114,NA,Krefeld,227417,20164,8866.53152578743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05116,NA,Mönchengladbach,261034,21552,8256.395718565398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05117,NA,Mülheim an der Ruhr,170632,9018,5285.057902386422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05119,NA,Oberhausen,210764,15552,7378.869256609288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05120,NA,Remscheid,111338,6275,5635.991305753651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05122,NA,Solingen,159245,9449,5933.624289616629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05124,NA,Wuppertal,355100,28619,8059.419881723458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05154,NA,Kleve,312465,18372,5879.698526234938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05158,NA,Mettmann,485570,27520,5667.565953415574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05162,NA,Rhein-Kreis Neuss,451730,23900,5290.7710357957185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05166,NA,Viersen,298863,16867,5643.723043668838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05170,NA,Wesel,459976,23955,5207.880411151887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05314,NA,Bonn,329673,27687,8398.321973592014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05315,NA,Köln,1087863,113084,10395.058936649191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05316,NA,Leverkusen,163729,10495,6409.982348881384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05334,NA,Aachen,557026,45556,8178.433322681527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05358,NA,Düren,264638,15691,5929.231629622352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05362,NA,Rhein-Erft-Kreis,470615,29293,6224.4084867673155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05366,NA,Euskirchen,193656,9501,4906.122196058991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05370,NA,Heinsberg,255555,14269,5583.533877247559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05374,NA,Oberbergischer Kreis,272057,11032,4055.032585083273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05378,NA,Rheinisch-Bergischer Kreis,283271,12157,4291.650045362921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05382,NA,Rhein-Sieg-Kreis,600764,26277,4373.930528460427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05512,NA,Bottrop,117565,6571,5589.248500829329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05513,NA,Gelsenkirchen,259645,21494,8278.22603939995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05515,NA,Münster,315293,26750,8484.171865534598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05554,NA,Borken,371339,19570,5270.11706284554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05558,NA,Coesfeld,220586,10612,4810.822082997108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05562,NA,Recklinghausen,614137,39928,6501.4809399205715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05566,NA,Steinfurt,448220,22664,5056.445495515595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05570,NA,Warendorf,277840,12684,4565.217391304348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05711,NA,Bielefeld,334195,23213,6945.944732865542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05754,NA,Gütersloh,364938,16302,4467.060158163852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05758,NA,Herford,250578,10249,4090.1435880244876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05762,NA,Höxter,140251,6398,4561.821306086944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05766,NA,Lippe,347514,12922,3718.4113445789235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05770,NA,Minden-Lübbecke,310409,14176,4566.877893360051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05774,NA,Paderborn,307839,15806,5134.502126111376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05911,NA,Bochum,365587,27669,7568.376337232998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05913,NA,Dortmund,588250,61769,10500.467488312792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05914,NA,Hagen,188686,14014,7427.154107882938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05915,NA,Hamm,179916,15553,8644.589697414349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05916,NA,Herne,156449,12828,8199.477145906973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05954,NA,Ennepe-Ruhr-Kreis,324106,17386,5364.294397511925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05958,NA,Hochsauerlandkreis,259777,12437,4787.5677985348975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05962,NA,Märkischer Kreis,410222,20161,4914.655966769213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05966,NA,Olpe,133955,5259,3925.9452801313873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05970,NA,Siegen-Wittgenstein,276944,13581,4903.879484661159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05974,NA,Soest,301785,15573,5160.296237387544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,05978,NA,Unna,394891,21886,5542.288884780864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06411,NA,Darmstadt,159878,9600,6004.5784910994635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06412,NA,Frankfurt am Main,763380,102897,13479.132280122612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06413,NA,Offenbach am Main,130280,9481,7277.402517654283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06414,NA,Wiesbaden,278474,19218,6901.182875241495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06431,NA,Bergstraße,270340,8442,3122.7343345416884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06432,NA,Darmstadt-Dieburg,297844,8493,2851.4927277366673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06433,NA,Groß-Gerau,275726,10843,3932.5272190507967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06434,NA,Hochtaunuskreis,236914,8698,3671.3744227863276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06435,NA,Main-Kinzig-Kreis,420552,16465,3915.092545036048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06436,NA,Main-Taunus-Kreis,238558,9625,4034.658238248141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06437,NA,Odenwaldkreis,96703,2558,2645.2126614479384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06438,NA,Offenbach,355813,14060,3951.5138569979176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06439,NA,Rheingau-Taunus-Kreis,187160,5197,2776.768540286386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06440,NA,Wetteraukreis,308339,10155,3293.4529851883804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06531,NA,Gießen,270688,15801,5837.347795247665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06532,NA,Lahn-Dill-Kreis,253319,8607,3397.6922378502995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06533,NA,Limburg-Weilburg,171912,6822,3968.3093675834148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06534,NA,Marburg-Biedenkopf,247084,10137,4102.653348658756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06535,NA,Vogelsbergkreis,105643,3944,3733.3282848839963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06611,NA,Kassel,202137,16257,8042.565190934861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06631,NA,Fulda,223145,9608,4305.720495641847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06632,NA,Hersfeld-Rotenburg,120719,5119,4240.426113536394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06633,NA,Kassel,236764,7099,2998.3443428899664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06634,NA,Schwalm-Eder-Kreis,179673,6343,3530.302271348505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06635,NA,Waldeck-Frankenberg,156406,5217,3335.549787092567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,06636,NA,Werra-Meißner-Kreis,100629,3828,3804.0723847002355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07111,NA,Koblenz,114052,10758,9432.539543366183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07131,NA,Ahrweiler,130086,6565,5046.661439355504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07132,NA,Altenkirchen (Westerwald),128805,6387,4958.65843717247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07133,NA,Bad Kreuznach,158345,8313,5249.928952603493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07134,NA,Birkenfeld,80951,4727,5839.334906301343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07135,NA,Cochem-Zell,61375,2538,4135.234215885947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07137,NA,Mayen-Koblenz,214434,9924,4627.997425781359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07138,NA,Neuwied,182811,9451,5169.82019681529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07140,NA,Rhein-Hunsrück-Kreis,103163,4193,4064.441708752169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07141,NA,Rhein-Lahn-Kreis,122297,5810,4750.729780779578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07143,NA,Westerwaldkreis,201904,8810,4363.459862112687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07211,NA,Trier,111528,10614,9516.89261889391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07231,NA,Bernkastel-Wittlich,112483,4639,4124.178764791124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07232,NA,Eifelkreis Bitburg-Prüm,99058,3981,4018.857638958994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07233,NA,Vulkaneifel,60646,2748,4531.213930020117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07235,NA,Trier-Saarburg,149398,5597,3746.368759956626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07311,NA,Frankenthal (Pfalz),48762,3366,6902.916205241787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07312,NA,Kaiserslautern,100030,10792,10788.763370988703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07313,NA,Landau in der Pfalz,46881,3925,8372.261683837802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07314,NA,Ludwigshafen am Rhein,172253,14965,8687.802244373102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07315,NA,Mainz,218578,16298,7456.377128530777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07316,NA,Neustadt an der Weinstraße,53264,3625,6805.722439170922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07317,NA,Pirmasens,40231,3238,8048.519798165594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07318,NA,Speyer,50561,5118,10122.4263760606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07319,NA,Worms,83542,6468,7742.213497402504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07320,NA,Zweibrücken,34193,2693,7875.881028280643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07331,NA,Alzey-Worms,129687,4723,3641.8453661508092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07332,NA,Bad Dürkheim,132671,7125,5370.427599098522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07333,NA,Donnersbergkreis,75325,3391,4501.8254231662795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07334,NA,Germersheim,129013,7427,5756.784200041856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07335,NA,Kaiserslautern,105979,4658,4395.210371866125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07336,NA,Kusel,70219,3482,4958.771842378844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07337,NA,Südliche Weinstraße,110521,4977,4503.216583273767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07338,NA,Rhein-Pfalz-Kreis,154609,6569,4248.782412408074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07339,NA,Mainz-Bingen,211417,8589,4062.5872091648257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,07340,NA,Südwestpfalz,94831,2720,2868.2603789899927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,08111,NA,Stuttgart,635911,50736,7978.474975271697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,08115,NA,Böblingen,392807,15975,4066.8827184851593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
------,Straftaten insgesamt,08116,NA,Esslingen,535024,22280,4164.299171625946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
