Schluesselzahl,Straftat,Kreisschluessel,Kreisart,Kreis,Einwohner,Erfasste_Faelle,Straftaten_HZ,Versuche_Anzahl,Versuche_Anteil_Prozent,Mit_Schusswaffe_gedroht,Mit_Schusswaffe_geschossen,Aufklaerung_Faelle,Aufklaerungsquote,Tatverdaechtige_Insgesamt,Tatverdaechtige_Maennlich,Tatverdaechtige_Weiblich,Nichtdeutsche_Tatverdaechtige_Anzahl,Nichtdeutsche_Tatverdaechtige_Prozent
*50*00,DiebstahlKfz,16062,LK,Nordhausen,96167,211,219,NA,NA,NA,NA,78,37,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,16063,LK,Wartburgkreis,141928,177,125,NA,NA,NA,NA,57,32.2,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,16064,LK,Unstrut-Hainich-Kreis,116801,317,271,NA,NA,NA,NA,145,45.6,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,16065,LK,Kyffhäuserkreis,91358,193,211,NA,NA,NA,NA,104,53.9,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,16066,LK,Schmalkalden-Meiningen,140427,256,182,NA,NA,NA,NA,33,12.9,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,16067,LK,Gotha,146130,403,276,NA,NA,NA,NA,85,21,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,16068,LK,Sömmerda,79218,302,381,NA,NA,NA,NA,33,10.9,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,16069,LK,Hildburghausen,72371,94,130,NA,NA,NA,NA,11,11.7,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,16070,LK,Ilm-Kreis,119857,301,251,NA,NA,NA,NA,19,6.3,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,16071,LK,Weimarer Land,89854,242,269,NA,NA,NA,NA,22,9.1,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,16072,LK,Sonneberg,66153,70,106,NA,NA,NA,NA,12,17.1,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,16073,LK,Saalfeld-Rudolstadt,128777,237,184,NA,NA,NA,NA,18,7.6,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,16074,LK,Saale-Holzland-Kreis,92692,244,263,NA,NA,NA,NA,42,17.2,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,16075,LK,Saale-Orla-Kreis,96084,229,238,NA,NA,NA,NA,26,11.4,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,16076,LK,Greiz,120330,106,88,NA,NA,NA,NA,7,6.6,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,16077,LK,Altenburger Land,110200,213,193,NA,NA,NA,NA,18,8.5,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01001,SK,Flensburg,84704,12163,14359,NA,NA,NA,NA,6313,51.9,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01002,SK,Kiel,233270,38389,16457,NA,NA,NA,NA,17697,46.1,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01003,SK,Lübeck,213301,34092,15983,NA,NA,NA,NA,18921,55.5,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01004,SK,Neumünster,79544,11843,14889,NA,NA,NA,NA,5898,49.8,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01051,LK,Dithmarschen,137447,10418,7580,NA,NA,NA,NA,4782,45.9,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01053,LK,Herzogtum Lauenburg,183804,13484,7336,NA,NA,NA,NA,6216,46.1,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01054,LK,Nordfriesland,165678,13692,8264,NA,NA,NA,NA,6586,48.1,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01055,LK,Ostholstein,204498,19055,9318,NA,NA,NA,NA,9013,47.3,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01056,LK,Pinneberg,295643,23314,7886,NA,NA,NA,NA,10072,43.2,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01057,LK,Plön,134368,9288,6912,NA,NA,NA,NA,4468,48.1,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01058,LK,Rendsburg-Eckernförde,272681,18870,6920,NA,NA,NA,NA,9095,48.2,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01059,LK,Schleswig-Flensburg,199227,11332,5688,NA,NA,NA,NA,6063,53.5,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01060,LK,Segeberg,254165,20610,8109,NA,NA,NA,NA,8162,39.6,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01061,LK,Steinburg,136913,9584,7000,NA,NA,NA,NA,4572,47.7,NA,NA,NA,NA,NA
------,Straftaten insgesamt,01062,LK,Stormarn,221264,17144,7748,NA,NA,NA,NA,7663,44.7,NA,NA,NA,NA,NA
------,Straftaten insgesamt,02000,SK,Hamburg,1728806,271388,15698,NA,NA,NA,NA,118597,43.7,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03101,SK,Braunschweig,245392,27837,11344,NA,NA,NA,NA,16201,58.2,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03102,SK,Salzgitter,110817,6397,5773,NA,NA,NA,NA,3499,54.7,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03103,SK,Wolfsburg,122331,10320,8436,NA,NA,NA,NA,4572,44.3,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03151,LK,Gifhorn,173863,9328,5365,NA,NA,NA,NA,5112,54.8,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03152,LK,Göttingen,264952,19972,7538,NA,NA,NA,NA,10725,53.7,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03153,LK,Goslar,154638,10282,6649,NA,NA,NA,NA,5994,58.3,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03154,LK,Helmstedt,99140,6130,6183,NA,NA,NA,NA,3322,54.2,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03155,LK,Northeim,149345,8080,5410,NA,NA,NA,NA,4468,55.3,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03156,LK,Osterodeam Harz,83997,4806,5722,NA,NA,NA,NA,3105,64.6,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03157,LK,Peine,133834,6781,5067,NA,NA,NA,NA,3614,53.3,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03158,LK,Wolfenbüttel,127059,5527,4350,NA,NA,NA,NA,2863,51.8,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03241,LK,Region Hannover,1125878,112509,9993,NA,NA,NA,NA,60980,54.2,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03251,LK,Diepholz,213963,12363,5778,NA,NA,NA,NA,6268,50.7,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03252,LK,Hameln-Pyrmont,161871,10816,6682,NA,NA,NA,NA,6349,58.7,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03254,LK,Hildesheim,292908,18972,6477,NA,NA,NA,NA,10340,54.5,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03255,LK,Holzminden,80338,4150,5166,NA,NA,NA,NA,2685,64.7,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03256,LK,Nienburg (Weser),126167,7634,6051,NA,NA,NA,NA,3909,51.2,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03257,LK,Schaumburg,166751,9030,5415,NA,NA,NA,NA,4723,52.3,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03351,LK,Celle,182421,13556,7431,NA,NA,NA,NA,7957,58.7,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03352,LK,Cuxhaven,206304,12157,5893,NA,NA,NA,NA,6735,55.4,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03353,LK,Harburg,237204,14977,6314,NA,NA,NA,NA,6590,44,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03354,LK,Lüchow-Dannenberg,51766,3250,6278,NA,NA,NA,NA,2018,62.1,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03355,LK,Lüneburg,171563,14314,8343,NA,NA,NA,NA,8445,59,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03356,LK,Osterholz,111992,6390,5706,NA,NA,NA,NA,3329,52.1,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03357,LK,Rotenburg (Wümme),163565,9709,5936,NA,NA,NA,NA,5175,53.3,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03358,LK,Soltau-Fallingbostel,142264,11454,8051,NA,NA,NA,NA,6254,54.6,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03359,LK,Stade,193956,13464,6942,NA,NA,NA,NA,6153,45.7,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03360,LK,Uelzen,97464,6282,6445,NA,NA,NA,NA,3631,57.8,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03361,LK,Verden,133693,8979,6716,NA,NA,NA,NA,4759,53,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03401,SK,Delmenhorst,76083,7730,10160,NA,NA,NA,NA,4166,53.9,NA,NA,NA,NA,NA
------,Straftaten insgesamt,03402,SK,Emden,51351,5156,10041,NA,NA,NA,NA,2485,48.2,NA,NA,NA,NA,NA
